Reaction,PubMed,Year
R-HSA-444120,16751771,2006
R-HSA-445076,16597699,2006
R-HSA-446209,16317064,2006
R-HSA-446215,16859551,2006
R-HSA-446216,16859551,2006
R-HSA-446364,16531412,2006
R-HSA-448591,16488976,2006
R-HSA-449718,16878994,2006
R-HSA-449811,16982608,2006
R-HSA-449911,16788062,2006
R-HSA-449937,16300924,2006
R-HSA-450027,16477002,2006
R-HSA-450054,16477002,2006
R-HSA-450063,16477002,2006
R-HSA-450406,17030608,2006
R-HSA-450422,16648466,2006
R-HSA-450463,16262601,2006
R-HSA-450490,17030608,2006
R-HSA-450494,16484227,2006
R-HSA-450499,17177604,2006
R-HSA-450517,17030608,2006
R-HSA-450551,16556936,2006
R-HSA-450592,17177604,2006
R-HSA-4551451,16880514,2006
R-HSA-4551451,16920709,2006
R-HSA-4551453,16920709,2006
R-HSA-4551555,16280981,2006
R-HSA-4551555,16723543,2006
R-HSA-4551555,16971168,2006
R-HSA-4551571,16602827,2006
R-HSA-4551727,17018294,2006
R-HSA-4551738,16626738,2006
R-HSA-4568848,16478998,2006
R-HSA-4608862,16687519,2006
R-HSA-4608866,16687519,2006
R-HSA-4641147,16446366,2006
R-HSA-4641206,16357527,2006
R-HSA-4641350,17183683,2006
R-HSA-4647594,16901784,2006
R-HSA-4647594,17158953,2006
R-HSA-4722133,16732292,2006
R-HSA-4722133,16362057,2006
R-HSA-4724279,16738407,2006
R-HSA-4724279,16732293,2006
R-HSA-4724279,16603238,2006
R-HSA-4724284,16603237,2006
R-HSA-4793911,16278218,2006
R-HSA-4827382,16519522,2006
R-HSA-4827383,16805913,2006
R-HSA-507868,16325777,2006
R-HSA-507868,15948717,2006
R-HSA-507868,16407156,2006
R-HSA-507869,16325777,2006
R-HSA-507870,16325777,2006
R-HSA-507870,15948717,2006
R-HSA-507871,16325777,2006
R-HSA-514604,16359702,2006
R-HSA-5159245,16682010,2006
R-HSA-5159245,17021013,2006
R-HSA-5173192,16464858,2006
R-HSA-517536,16844083,2006
R-HSA-5210918,16564009,2006
R-HSA-5210921,16564009,2006
R-HSA-5218812,16966330,2006
R-HSA-5218813,16861033,2006
R-HSA-5218815,16966330,2006
R-HSA-5218818,17030947,2006
R-HSA-5218824,16966330,2006
R-HSA-5218826,16760434,2006
R-HSA-5218847,16966330,2006
R-HSA-5218851,16760434,2006
R-HSA-5223304,16861033,2006
R-HSA-5226904,16754674,2006
R-HSA-5227490,16735507,2006
R-HSA-5228407,16880274,2006
R-HSA-5228508,16688858,2006
R-HSA-5229283,16504339,2006
R-HSA-5244415,16543415,2006
R-HSA-5244692,17021013,2006
R-HSA-5250606,16519520,2006
R-HSA-5250947,16603771,2006
R-HSA-5250947,16514417,2006
R-HSA-5323545,16280981,2006
R-HSA-5323545,16723543,2006
R-HSA-5323545,16971168,2006
R-HSA-532603,16525419,2006
R-HSA-5334050,16547505,2006
R-HSA-5334152,16829525,2006
R-HSA-5334179,16829525,2006
R-HSA-5340195,16541101,2006
R-HSA-5340195,16908160,2006
R-HSA-5340251,16541101,2006
R-HSA-5340251,16908160,2006
R-HSA-5340320,17105344,2006
R-HSA-5340560,17141155,2006
R-HSA-5357477,17060906,2006
R-HSA-5357757,16282325,2006
R-HSA-5357776,16603398,2006
R-HSA-5357780,16282325,2006
R-HSA-5358340,16611729,2006
R-HSA-5358512,16873062,2006
R-HSA-5358518,16873062,2006
R-HSA-5358592,16464020,2006
R-HSA-5358592,16855289,2006
R-HSA-5362486,17047224,2006
R-HSA-5423632,16458422,2006
R-HSA-5423647,16385575,2006
R-HSA-5432814,16213021,2006
R-HSA-5432814,16834340,2006
R-HSA-5432825,16878026,2006
R-HSA-5432852,16213021,2006
R-HSA-5432852,16754682,2006
R-HSA-5432852,16834340,2006
R-HSA-549112,17170135,2006
R-HSA-549279,16788146,2006
R-HSA-5577234,17057713,2006
R-HSA-5578742,17085592,2006
R-HSA-5578742,16373483,2006
R-HSA-5578742,16936726,2006
R-HSA-5602295,16436457,2006
R-HSA-5607722,17047224,2006
R-HSA-5607723,16303288,2006
R-HSA-5607726,16303288,2006
R-HSA-5607742,17047224,2006
R-HSA-5607750,16341139,2006
R-HSA-561054,16788146,2006
R-HSA-5610717,16611981,2006
R-HSA-5610718,16611981,2006
R-HSA-5610720,16705181,2006
R-HSA-5610720,16611981,2006
R-HSA-5610720,16371461,2006
R-HSA-5610722,16705181,2006
R-HSA-5610722,16371461,2006
R-HSA-5610723,16459298,2006
R-HSA-5610730,16611981,2006
R-HSA-5610732,16705181,2006
R-HSA-5610732,16371461,2006
R-HSA-5610735,17115028,2006
R-HSA-5610737,17115028,2006
R-HSA-5610741,16705181,2006
R-HSA-5610741,16421275,2006
R-HSA-5610742,16421275,2006
R-HSA-5610745,16611981,2006
R-HSA-5610746,16705181,2006
R-HSA-5610746,16371461,2006
R-HSA-5612508,16396903,2006
R-HSA-5617408,16396903,2006
R-HSA-5617410,16396903,2006
R-HSA-5617828,16775004,2006
R-HSA-5617829,16435301,2006
R-HSA-5618098,16403413,2006
R-HSA-5618110,16403413,2006
R-HSA-5618328,17084703,2006
R-HSA-5620914,16537653,2006
R-HSA-5620914,16782012,2006
R-HSA-5620918,16431365,2006
R-HSA-5620921,17030804,2006
R-HSA-5620921,17007872,2006
R-HSA-5621355,17050534,2006
R-HSA-5621366,17050534,2006
R-HSA-5624133,16525022,2006
R-HSA-5624949,16492809,2006
R-HSA-5624949,16782012,2006
R-HSA-5624951,16782012,2006
R-HSA-5625796,16603238,2006
R-HSA-5625797,16603238,2006
R-HSA-5626681,16357211,2006
R-HSA-5626953,16682944,2006
R-HSA-5627802,16914891,2006
R-HSA-5628899,16839880,2006
R-HSA-5628905,16839880,2006
R-HSA-5632646,16980583,2006
R-HSA-5632652,16647304,2006
R-HSA-5632652,17086203,2006
R-HSA-5632653,17086203,2006
R-HSA-5632671,16908539,2006
R-HSA-5632672,16630821,2006
R-HSA-5632672,16908539,2006
R-HSA-5632674,16908539,2006
R-HSA-5632732,16636147,2006
R-HSA-5632759,16728594,2006
R-HSA-5632759,16413492,2006
R-HSA-5635855,16651542,2006
R-HSA-5635855,16740475,2006
R-HSA-5635856,16651542,2006
R-HSA-5635856,16740475,2006
R-HSA-5635859,16611981,2006
R-HSA-5635861,16421275,2006
R-HSA-5635861,17115028,2006
R-HSA-5635864,16421275,2006
R-HSA-5635864,17115028,2006
R-HSA-5637686,16682010,2006
R-HSA-5637686,17021013,2006
R-HSA-5637766,16969069,2006
R-HSA-5638004,16472755,2006
R-HSA-5638006,16472755,2006
R-HSA-5638007,16472755,2006
R-HSA-5638157,16805913,2006
R-HSA-5649705,16982218,2006
R-HSA-5649708,16982218,2006
R-HSA-5649711,16982218,2006
R-HSA-5649723,16982218,2006
R-HSA-5649724,16982218,2006
R-HSA-5649725,16982218,2006
R-HSA-5649726,16982218,2006
R-HSA-5649734,16982218,2006
R-HSA-5649800,16682010,2006
R-HSA-5649802,16682010,2006
R-HSA-5651805,16464020,2006
R-HSA-5654159,16844695,2006
R-HSA-5654163,16844695,2006
R-HSA-5654167,16844695,2006
R-HSA-5654224,16844695,2006
R-HSA-5654514,16764984,2006
R-HSA-5654515,16764984,2006
R-HSA-5655244,16844695,2006
R-HSA-5655313,16844695,2006
R-HSA-5655343,16844695,2006
R-HSA-5655466,16531995,2006
R-HSA-5655481,16531995,2006
R-HSA-5655483,16531995,2006
R-HSA-5655835,16611994,2006
R-HSA-5655965,17043239,2006
R-HSA-5656064,16872596,2006
R-HSA-5656070,16324873,2006
R-HSA-5656148,16819516,2006
R-HSA-5657617,16858410,2006
R-HSA-5657637,16858410,2006
R-HSA-5657642,16858410,2006
R-HSA-5658438,16478641,2006
R-HSA-5661114,16732292,2006
R-HSA-5661114,16362057,2006
R-HSA-5661115,16603237,2006
R-HSA-5661120,16738407,2006
R-HSA-5661120,16732293,2006
R-HSA-5661120,16603238,2006
R-HSA-5661230,16984198,2006
R-HSA-5663124,16857194,2006
R-HSA-5665659,16439214,2006
R-HSA-5665686,16943183,2006
R-HSA-5665751,16439214,2006
R-HSA-5665767,16439214,2006
R-HSA-5665854,17139257,2006
R-HSA-5666169,17030981,2006
R-HSA-5666169,16622420,2006
R-HSA-5666169,16622419,2006
R-HSA-5666169,17129783,2006
R-HSA-5666197,16979770,2006
R-HSA-5668714,16636067,2006
R-HSA-5668714,16329988,2006
R-HSA-5668714,16762923,2006
R-HSA-5668718,16636067,2006
R-HSA-5668718,16329988,2006
R-HSA-5668718,16762923,2006
R-HSA-5668731,16507994,2006
R-HSA-5668735,16507994,2006
R-HSA-5671702,16867982,2006
R-HSA-5671970,16431929,2006
R-HSA-5671993,16202622,2006
R-HSA-5672961,16508002,2006
R-HSA-5672966,16508002,2006
R-HSA-5672966,16537381,2006
R-HSA-5672969,17097642,2006
R-HSA-5672973,16879721,2006
R-HSA-5674132,17178906,2006
R-HSA-5675198,16508002,2006
R-HSA-5675417,17097642,2006
R-HSA-5675433,16892053,2006
R-HSA-5682794,16990550,2006
R-HSA-5683209,16613899,2006
R-HSA-5683209,16885549,2006
R-HSA-5683801,16651405,2006
R-HSA-5683831,16630564,2006
R-HSA-5684261,16806191,2006
R-HSA-5684275,16806191,2006
R-HSA-5684801,16174766,2006
R-HSA-5684875,16327781,2006
R-HSA-5684882,16885023,2006
R-HSA-5684887,16885023,2006
R-HSA-5684887,16360315,2006
R-HSA-5685011,16530042,2006
R-HSA-5685201,16630564,2006
R-HSA-5685208,16630564,2006
R-HSA-5685604,17045824,2006
R-HSA-5685607,16380601,2006
R-HSA-5685607,16014749,2006
R-HSA-5685608,17057721,2006
R-HSA-5686335,16423266,2006
R-HSA-5686359,16423266,2006
R-HSA-5686625,16754721,2006
R-HSA-5687091,16971392,2006
R-HSA-5687094,16973613,2006
R-HSA-5687094,16971392,2006
R-HSA-5687183,16914548,2006
R-HSA-5687183,16600297,2006
R-HSA-5688289,16788062,2006
R-HSA-5689317,17000769,2006
R-HSA-5689544,16906146,2006
R-HSA-5689950,16964248,2006
R-HSA-5690042,16940157,2006
R-HSA-5690043,16423998,2006
R-HSA-5690043,16934754,2006
R-HSA-5690043,16940157,2006
R-HSA-5690066,16940157,2006
R-HSA-5690873,16407072,2006
R-HSA-5690911,16407072,2006
R-HSA-5690996,16491090,2006
R-HSA-5691507,17027983,2006
R-HSA-5691507,16669630,2006
R-HSA-5692315,16501042,2006
R-HSA-5692764,16360641,2006
R-HSA-5692770,16371649,2006
R-HSA-5692775,16371649,2006
R-HSA-5693533,16874298,2006
R-HSA-5693533,16914548,2006
R-HSA-5693540,16858402,2006
R-HSA-5693551,16651405,2006
R-HSA-5693574,16439205,2006
R-HSA-5693574,16439204,2006
R-HSA-5693583,16427009,2006
R-HSA-5693604,16439205,2006
R-HSA-5693604,16439204,2006
R-HSA-5693742,17015445,2006
R-HSA-5693751,17015445,2006
R-HSA-5693783,16467855,2006
R-HSA-5694018,16263718,2006
R-HSA-5694417,17005010,2006
R-HSA-5694418,16624868,2006
R-HSA-5694423,16912714,2006
R-HSA-5694431,17010120,2006
R-HSA-5694446,16303754,2006
R-HSA-5694446,17038314,2006
R-HSA-5694583,16818490,2006
R-HSA-5695957,16371355,2006
R-HSA-5696213,16407288,2006
R-HSA-5696220,16407288,2006
R-HSA-5696457,16380372,2006
R-HSA-5696813,16710424,2006
R-HSA-5696815,16361254,2006
R-HSA-5696914,16901786,2006
R-HSA-606349,16622420,2006
R-HSA-6781833,16916636,2006
R-HSA-6781840,16916636,2006
R-HSA-6781867,16751180,2006
R-HSA-6782004,16916636,2006
R-HSA-6782138,17000769,2006
R-HSA-6782388,17071714,2006
R-HSA-6782419,16424344,2006
R-HSA-6782943,16473935,2006
R-HSA-6782943,16678110,2006
R-HSA-6783483,17224653,2006
R-HSA-6784628,17088546,2006
R-HSA-6784676,17088546,2006
R-HSA-6785342,16916645,2006
R-HSA-6785361,16916645,2006
R-HSA-6785478,17224653,2006
R-HSA-6785821,16451196,2006
R-HSA-6788392,16943440,2006
R-HSA-6788912,16430861,2006
R-HSA-6790905,16381836,2006
R-HSA-6790907,16782898,2006
R-HSA-6790907,16381836,2006
R-HSA-6791235,16772293,2006
R-HSA-6794346,16846852,2006
R-HSA-6794346,16624946,2006
R-HSA-6799495,16753811,2006
R-HSA-6799545,16848760,2006
R-HSA-6799959,16354652,2006
R-HSA-6799981,16354652,2006
R-HSA-6800120,16846370,2006
R-HSA-6800253,16249378,2006
R-HSA-6801808,16931762,2006
R-HSA-6802908,17018604,2006
R-HSA-6802924,17018604,2006
R-HSA-6802924,16508002,2006
R-HSA-6802938,17145850,2006
R-HSA-6803063,16940129,2006
R-HSA-6803425,16382142,2006
R-HSA-6803527,16449636,2006
R-HSA-6803527,16410617,2006
R-HSA-6803527,16603716,2006
R-HSA-6803771,17010375,2006
R-HSA-6803890,17172876,2006
R-HSA-6804099,16878026,2006
R-HSA-6804100,16878026,2006
R-HSA-6804425,17145718,2006
R-HSA-6805035,17108107,2006
R-HSA-6805205,16754668,2006
R-HSA-6805730,16415881,2006
R-HSA-6806957,16537482,2006
R-HSA-6807077,16702404,2006
R-HSA-6807557,15927447,2006
R-HSA-6807864,16926190,2006
R-HSA-6807864,16633337,2006
R-HSA-6807866,16633337,2006
R-HSA-6807872,16926190,2006
R-HSA-6807872,16940185,2006
R-HSA-6807875,16940185,2006
R-HSA-6807875,16633337,2006
R-HSA-6809006,16723730,2006
R-HSA-6809014,16912714,2006
R-HSA-6809785,16399794,2006
R-HSA-6809793,16399794,2006
R-HSA-6809810,16546181,2006
R-HSA-6809944,16399794,2006
R-HSA-6809975,16399794,2006
R-HSA-6810239,16901896,2006
R-HSA-6810376,16949365,2006
R-HSA-6810474,16185196,2006
R-HSA-6810724,16336202,2006
R-HSA-6811411,16633337,2006
R-HSA-6811412,16926190,2006
R-HSA-6811412,16940185,2006
R-HSA-6811415,16926190,2006
R-HSA-6811415,16633337,2006
R-HSA-6811417,16940185,2006
R-HSA-6811423,16571679,2006
R-HSA-6811425,16912714,2006
R-HSA-6811426,17113389,2006
R-HSA-6811428,16571679,2006
R-HSA-6811431,16885419,2006
R-HSA-6811454,16456541,2006
R-HSA-6811472,16456541,2006
R-HSA-6811522,16949365,2006
R-HSA-6813659,16799473,2006
R-HSA-6813740,16472945,2006
R-HSA-6814086,16936697,2006
R-HSA-6814088,16936697,2006
R-HSA-6814091,16885419,2006
R-HSA-6814119,16702223,2006
R-HSA-6814120,16717095,2006
R-HSA-6814121,16717095,2006
R-HSA-6814254,17015841,2006
R-HSA-6814298,16639001,2006
R-HSA-6814409,16717095,2006
R-HSA-6814418,16717095,2006
R-HSA-6814674,16885419,2006
R-HSA-6814675,16885419,2006
R-HSA-6814676,16912714,2006
R-HSA-6814684,16912714,2006
R-HSA-70664,16730026,2006
R-HSA-70941,16491085,2006
R-HSA-70967,16737955,2006
R-HSA-70979,16740313,2006
R-HSA-71010,16866376,2006
R-HSA-71010,16281286,2006
R-HSA-71783,16740313,2006
R-HSA-72127,16809785,2006
R-HSA-727740,16873718,2006
R-HSA-727768,16873718,2006
R-HSA-73646,16750198,2006
R-HSA-73647,16820675,2006
R-HSA-741449,16492677,2006
R-HSA-74711,16814735,2006
R-HSA-74882,16895762,2006
R-HSA-749448,16754659,2006
R-HSA-750988,16923326,2006
R-HSA-750993,16923326,2006
R-HSA-751001,16923326,2006
R-HSA-751013,16923326,2006
R-HSA-751039,16923326,2006
R-HSA-75820,16732330,2006
R-HSA-75885,16704971,2006
R-HSA-75885,16620771,2006
R-HSA-75885,16864775,2006
R-HSA-75885,16495223,2006
R-HSA-75889,16460752,2006
R-HSA-870538,16751102,2006
R-HSA-873926,16467876,2006
R-HSA-880050,16005139,2006
R-HSA-8847912,16799181,2006
R-HSA-8848110,16568091,2006
R-HSA-8848124,16568091,2006
R-HSA-8848150,16300827,2006
R-HSA-8848355,16741517,2006
R-HSA-8849085,16308318,2006
R-HSA-8849157,17190602,2006
R-HSA-8849348,16314391,2006
R-HSA-8849881,16630835,2006
R-HSA-8849891,16495444,2006
R-HSA-8849906,16495444,2006
R-HSA-8850527,16717095,2006
R-HSA-8851110,16338080,2006
R-HSA-8851619,16638743,2006
