Type,Sample,Size,ms,Repetition
UNIPROT,48,20000,1399.238,4
UNIPROT,48,20000,1337.613,5
UNIPROT,49,1,680.889,1
UNIPROT,49,1,679.980,2
UNIPROT,49,1,678.006,3
UNIPROT,49,1,669.652,4
UNIPROT,49,1,736.375,5
UNIPROT,49,2000,805.491,1
UNIPROT,49,2000,739.389,2
UNIPROT,49,2000,746.514,3
UNIPROT,49,2000,747.932,4
UNIPROT,49,2000,799.649,5
UNIPROT,49,4000,815.703,1
UNIPROT,49,4000,826.819,2
UNIPROT,49,4000,818.152,3
UNIPROT,49,4000,824.493,4
UNIPROT,49,4000,852.950,5
UNIPROT,49,6000,875.940,1
UNIPROT,49,6000,868.723,2
UNIPROT,49,6000,876.775,3
UNIPROT,49,6000,887.713,4
UNIPROT,49,6000,958.659,5
UNIPROT,49,8000,934.922,1
UNIPROT,49,8000,941.721,2
UNIPROT,49,8000,948.747,3
UNIPROT,49,8000,1039.323,4
UNIPROT,49,8000,943.390,5
UNIPROT,49,10000,1001.874,1
UNIPROT,49,10000,1003.918,2
UNIPROT,49,10000,1085.951,3
UNIPROT,49,10000,1010.131,4
UNIPROT,49,10000,1016.465,5
UNIPROT,49,12000,1156.142,1
UNIPROT,49,12000,1088.452,2
UNIPROT,49,12000,1074.988,3
UNIPROT,49,12000,1074.002,4
UNIPROT,49,12000,1073.400,5
UNIPROT,49,14000,1141.210,1
UNIPROT,49,14000,1156.560,2
UNIPROT,49,14000,1145.396,3
UNIPROT,49,14000,1216.028,4
UNIPROT,49,14000,1152.590,5
UNIPROT,49,16000,1228.316,1
UNIPROT,49,16000,1235.146,2
UNIPROT,49,16000,1206.682,3
UNIPROT,49,16000,1216.439,4
UNIPROT,49,16000,1213.995,5
UNIPROT,49,18000,1279.912,1
UNIPROT,49,18000,1275.436,2
UNIPROT,49,18000,1278.200,3
UNIPROT,49,18000,1354.666,4
UNIPROT,49,18000,1284.663,5
UNIPROT,49,20000,1327.762,1
UNIPROT,49,20000,1441.076,2
UNIPROT,49,20000,1355.988,3
UNIPROT,49,20000,1345.502,4
UNIPROT,49,20000,1442.998,5
PROTEOFORMS,0,1,899.596,1
PROTEOFORMS,0,1,904.348,2
PROTEOFORMS,0,1,1085.185,3
PROTEOFORMS,0,1,948.003,4
PROTEOFORMS,0,1,901.053,5
PROTEOFORMS,0,2000,1236.336,1
PROTEOFORMS,0,2000,1277.747,2
PROTEOFORMS,0,2000,1165.048,3
PROTEOFORMS,0,2000,1194.620,4
PROTEOFORMS,0,2000,1086.129,5
PROTEOFORMS,0,4000,1200.360,1
PROTEOFORMS,0,4000,1316.336,2
PROTEOFORMS,0,4000,1208.429,3
PROTEOFORMS,0,4000,1205.393,4
PROTEOFORMS,0,4000,1263.254,5
PROTEOFORMS,0,6000,1310.553,1
PROTEOFORMS,0,6000,1376.414,2
PROTEOFORMS,0,6000,1304.391,3
PROTEOFORMS,0,6000,1313.895,4
PROTEOFORMS,0,6000,1301.233,5
PROTEOFORMS,0,8000,1413.313,1
PROTEOFORMS,0,8000,1407.600,2
PROTEOFORMS,0,8000,1508.864,3
PROTEOFORMS,0,8000,1412.373,4
PROTEOFORMS,0,8000,1499.481,5
PROTEOFORMS,0,10000,1486.915,1
PROTEOFORMS,0,10000,1571.229,2
PROTEOFORMS,0,10000,1494.988,3
PROTEOFORMS,0,10000,1494.515,4
PROTEOFORMS,0,10000,1751.972,5
PROTEOFORMS,0,12000,1653.215,1
PROTEOFORMS,0,12000,1577.333,2
PROTEOFORMS,0,12000,1573.588,3
PROTEOFORMS,0,12000,1675.578,4
PROTEOFORMS,0,12000,1572.721,5
PROTEOFORMS,0,14000,1640.943,1
PROTEOFORMS,0,14000,1650.733,2
PROTEOFORMS,0,14000,1785.405,3
PROTEOFORMS,0,14000,1637.984,4
PROTEOFORMS,0,14000,1737.538,5
PROTEOFORMS,0,16000,1823.245,1
PROTEOFORMS,0,16000,1727.755,2
PROTEOFORMS,0,16000,1808.480,3
PROTEOFORMS,0,16000,1709.436,4
PROTEOFORMS,0,16000,1826.015,5
PROTEOFORMS,0,18000,1714.015,1
PROTEOFORMS,0,18000,1831.907,2
PROTEOFORMS,0,18000,1717.578,3
PROTEOFORMS,0,18000,1868.035,4
PROTEOFORMS,0,18000,1732.800,5
PROTEOFORMS,0,20000,1720.268,1
PROTEOFORMS,0,20000,1779.560,2
PROTEOFORMS,0,20000,1720.217,3
PROTEOFORMS,0,20000,1822.365,4
PROTEOFORMS,0,20000,1725.702,5
PROTEOFORMS,1,1,1094.771,1
PROTEOFORMS,1,1,913.121,2
PROTEOFORMS,1,1,904.473,3
PROTEOFORMS,1,1,890.625,4
PROTEOFORMS,1,1,908.100,5
PROTEOFORMS,1,2000,1192.089,1
PROTEOFORMS,1,2000,1081.832,2
PROTEOFORMS,1,2000,1080.653,3
PROTEOFORMS,1,2000,1155.930,4
PROTEOFORMS,1,2000,1087.292,5
PROTEOFORMS,1,4000,1218.505,1
PROTEOFORMS,1,4000,1310.149,2
PROTEOFORMS,1,4000,1192.517,3
PROTEOFORMS,1,4000,1249.162,4
PROTEOFORMS,1,4000,1333.767,5
PROTEOFORMS,1,6000,1295.490,1
PROTEOFORMS,1,6000,1425.474,2
PROTEOFORMS,1,6000,1310.328,3
PROTEOFORMS,1,6000,1311.829,4
PROTEOFORMS,1,6000,1404.243,5
PROTEOFORMS,1,8000,1481.768,1
PROTEOFORMS,1,8000,1397.360,2
PROTEOFORMS,1,8000,1400.166,3
PROTEOFORMS,1,8000,1456.208,4
PROTEOFORMS,1,8000,1399.915,5
PROTEOFORMS,1,10000,1610.469,1
PROTEOFORMS,1,10000,1484.015,2
PROTEOFORMS,1,10000,1597.799,3
PROTEOFORMS,1,10000,1480.829,4
PROTEOFORMS,1,10000,1490.558,5
PROTEOFORMS,1,12000,1585.314,1
PROTEOFORMS,1,12000,1637.339,2
PROTEOFORMS,1,12000,1577.120,3
PROTEOFORMS,1,12000,1674.012,4
PROTEOFORMS,1,12000,1565.489,5
PROTEOFORMS,1,14000,1750.641,1
PROTEOFORMS,1,14000,1669.745,2
PROTEOFORMS,1,14000,1707.577,3
PROTEOFORMS,1,14000,1651.264,4
PROTEOFORMS,1,14000,1753.616,5
PROTEOFORMS,1,16000,1851.271,1
PROTEOFORMS,1,16000,1742.209,2
PROTEOFORMS,1,16000,1719.615,3
PROTEOFORMS,1,16000,1870.841,4
PROTEOFORMS,1,16000,1738.452,5
PROTEOFORMS,1,18000,1734.544,1
PROTEOFORMS,1,18000,1795.771,2
PROTEOFORMS,1,18000,1717.406,3
PROTEOFORMS,1,18000,1839.745,4
PROTEOFORMS,1,18000,1732.135,5
PROTEOFORMS,1,20000,1733.828,1
PROTEOFORMS,1,20000,1742.647,2
PROTEOFORMS,1,20000,1877.107,3
PROTEOFORMS,1,20000,1716.295,4
PROTEOFORMS,1,20000,1864.294,5
PROTEOFORMS,2,1,904.150,1
PROTEOFORMS,2,1,891.396,2
PROTEOFORMS,2,1,984.891,3
PROTEOFORMS,2,1,900.423,4
PROTEOFORMS,2,1,901.111,5
PROTEOFORMS,2,2000,1067.564,1
PROTEOFORMS,2,2000,1157.318,2
PROTEOFORMS,2,2000,1078.891,3
PROTEOFORMS,2,2000,1078.039,4
PROTEOFORMS,2,2000,1146.346,5
PROTEOFORMS,2,4000,1197.335,1
PROTEOFORMS,2,4000,1202.247,2
PROTEOFORMS,2,4000,1303.192,3
PROTEOFORMS,2,4000,1203.843,4
PROTEOFORMS,2,4000,1193.629,5
PROTEOFORMS,2,6000,1306.996,1
PROTEOFORMS,2,6000,1302.575,2
PROTEOFORMS,2,6000,1372.010,3
PROTEOFORMS,2,6000,1296.498,4
PROTEOFORMS,2,6000,1294.655,5
PROTEOFORMS,2,8000,1396.130,1
PROTEOFORMS,2,8000,1415.237,2
PROTEOFORMS,2,8000,1506.315,3
PROTEOFORMS,2,8000,1452.906,4
PROTEOFORMS,2,8000,1481.071,5
PROTEOFORMS,2,10000,1484.029,1
PROTEOFORMS,2,10000,1554.270,2
PROTEOFORMS,2,10000,1477.421,3
PROTEOFORMS,2,10000,1570.345,4
PROTEOFORMS,2,10000,1474.516,5
PROTEOFORMS,2,12000,1626.663,1
PROTEOFORMS,2,12000,1563.931,2
PROTEOFORMS,2,12000,1663.773,3
PROTEOFORMS,2,12000,1563.389,4
PROTEOFORMS,2,12000,1556.266,5
PROTEOFORMS,2,14000,1644.211,1
PROTEOFORMS,2,14000,1772.147,2
PROTEOFORMS,2,14000,1662.471,3
PROTEOFORMS,2,14000,1668.345,4
PROTEOFORMS,2,14000,1806.581,5
PROTEOFORMS,2,16000,1832.832,1
PROTEOFORMS,2,16000,1745.653,2
PROTEOFORMS,2,16000,1795.096,3
PROTEOFORMS,2,16000,1726.085,4
PROTEOFORMS,2,16000,1853.396,5
PROTEOFORMS,2,18000,1804.776,1
PROTEOFORMS,2,18000,1731.320,2
PROTEOFORMS,2,18000,1836.664,3
PROTEOFORMS,2,18000,1716.507,4
PROTEOFORMS,2,18000,1727.704,5
PROTEOFORMS,2,20000,1720.186,1
PROTEOFORMS,2,20000,1887.272,2
PROTEOFORMS,2,20000,1730.485,3
PROTEOFORMS,2,20000,1787.167,4
PROTEOFORMS,2,20000,1722.394,5
PROTEOFORMS,3,1,987.022,1
PROTEOFORMS,3,1,907.839,2
PROTEOFORMS,3,1,893.936,3
PROTEOFORMS,3,1,891.670,4
PROTEOFORMS,3,1,897.719,5
PROTEOFORMS,3,2000,1071.505,1
PROTEOFORMS,3,2000,1061.575,2
PROTEOFORMS,3,2000,1067.022,3
PROTEOFORMS,3,2000,1181.885,4
PROTEOFORMS,3,2000,1078.516,5
PROTEOFORMS,3,4000,1289.207,1
PROTEOFORMS,3,4000,1209.113,2
PROTEOFORMS,3,4000,1193.288,3
PROTEOFORMS,3,4000,1280.597,4
PROTEOFORMS,3,4000,1203.562,5
PROTEOFORMS,3,6000,1395.429,1
PROTEOFORMS,3,6000,1301.979,2
PROTEOFORMS,3,6000,1294.627,3
PROTEOFORMS,3,6000,1388.822,4
PROTEOFORMS,3,6000,1290.211,5
PROTEOFORMS,3,8000,1483.718,1
PROTEOFORMS,3,8000,1392.838,2
PROTEOFORMS,3,8000,1397.262,3
PROTEOFORMS,3,8000,1468.131,4
PROTEOFORMS,3,8000,1398.245,5
PROTEOFORMS,3,10000,1494.407,1
PROTEOFORMS,3,10000,1496.198,2
PROTEOFORMS,3,10000,1549.560,3
PROTEOFORMS,3,10000,1474.610,4
PROTEOFORMS,3,10000,1496.025,5
PROTEOFORMS,3,12000,1568.781,1
PROTEOFORMS,3,12000,1643.980,2
PROTEOFORMS,3,12000,1584.697,3
PROTEOFORMS,3,12000,1664.691,4
PROTEOFORMS,3,12000,1573.708,5
PROTEOFORMS,3,14000,1733.031,1
PROTEOFORMS,3,14000,1677.425,2
PROTEOFORMS,3,14000,1708.657,3
PROTEOFORMS,3,14000,1649.171,4
PROTEOFORMS,3,14000,1753.497,5
PROTEOFORMS,3,16000,1721.103,1
PROTEOFORMS,3,16000,1858.632,2
PROTEOFORMS,3,16000,1742.448,3
PROTEOFORMS,3,16000,1796.147,4
PROTEOFORMS,3,16000,1721.724,5
PROTEOFORMS,3,18000,1719.099,1
PROTEOFORMS,3,18000,1894.780,2
PROTEOFORMS,3,18000,1719.733,3
PROTEOFORMS,3,18000,1852.329,4
PROTEOFORMS,3,18000,1732.593,5
PROTEOFORMS,3,20000,1872.221,1
PROTEOFORMS,3,20000,1712.938,2
PROTEOFORMS,3,20000,1802.062,3
PROTEOFORMS,3,20000,1736.683,4
PROTEOFORMS,3,20000,1798.476,5
PROTEOFORMS,4,1,893.607,1
PROTEOFORMS,4,1,893.681,2
PROTEOFORMS,4,1,900.602,3
PROTEOFORMS,4,1,969.739,4
PROTEOFORMS,4,1,898.602,5
PROTEOFORMS,4,2000,1068.916,1
PROTEOFORMS,4,2000,1176.609,2
PROTEOFORMS,4,2000,1077.125,3
PROTEOFORMS,4,2000,1082.065,4
PROTEOFORMS,4,2000,1069.782,5
PROTEOFORMS,4,4000,1206.352,1
PROTEOFORMS,4,4000,1203.456,2
PROTEOFORMS,4,4000,1269.479,3
PROTEOFORMS,4,4000,1205.824,4
PROTEOFORMS,4,4000,1210.588,5
PROTEOFORMS,4,6000,1312.057,1
PROTEOFORMS,4,6000,1303.452,2
PROTEOFORMS,4,6000,1392.567,3
PROTEOFORMS,4,6000,1301.994,4
PROTEOFORMS,4,6000,1301.054,5
PROTEOFORMS,4,8000,1407.908,1
PROTEOFORMS,4,8000,1399.135,2
PROTEOFORMS,4,8000,1540.893,3
PROTEOFORMS,4,8000,1396.231,4
PROTEOFORMS,4,8000,1497.968,5
PROTEOFORMS,4,10000,1520.178,1
PROTEOFORMS,4,10000,1589.396,2
PROTEOFORMS,4,10000,1493.550,3
PROTEOFORMS,4,10000,1497.726,4
PROTEOFORMS,4,10000,1620.004,5
PROTEOFORMS,4,12000,1630.921,1
PROTEOFORMS,4,12000,1569.730,2
PROTEOFORMS,4,12000,1667.720,3
PROTEOFORMS,4,12000,1576.155,4
PROTEOFORMS,4,12000,1566.510,5
PROTEOFORMS,4,14000,1664.360,1
PROTEOFORMS,4,14000,1739.702,2
PROTEOFORMS,4,14000,1643.646,3
PROTEOFORMS,4,14000,1746.504,4
PROTEOFORMS,4,14000,1647.858,5
PROTEOFORMS,4,16000,1877.008,1
PROTEOFORMS,4,16000,1726.026,2
PROTEOFORMS,4,16000,1777.963,3
PROTEOFORMS,4,16000,1724.758,4
PROTEOFORMS,4,16000,1787.819,5
PROTEOFORMS,4,18000,1832.307,1
PROTEOFORMS,4,18000,1725.055,2
PROTEOFORMS,4,18000,1815.167,3
PROTEOFORMS,4,18000,1727.000,4
PROTEOFORMS,4,18000,1828.077,5
PROTEOFORMS,4,20000,1723.821,1
PROTEOFORMS,4,20000,1871.078,2
PROTEOFORMS,4,20000,1730.715,3
PROTEOFORMS,4,20000,1830.236,4
PROTEOFORMS,4,20000,1726.081,5
PROTEOFORMS,5,1,897.296,1
PROTEOFORMS,5,1,903.045,2
PROTEOFORMS,5,1,895.850,3
PROTEOFORMS,5,1,903.123,4
PROTEOFORMS,5,1,896.201,5
PROTEOFORMS,5,2000,1078.322,1
PROTEOFORMS,5,2000,1071.833,2
PROTEOFORMS,5,2000,1075.524,3
PROTEOFORMS,5,2000,1139.721,4
PROTEOFORMS,5,2000,1082.567,5
PROTEOFORMS,5,4000,1263.801,1
PROTEOFORMS,5,4000,1202.823,2
PROTEOFORMS,5,4000,1199.276,3
PROTEOFORMS,5,4000,1200.384,4
PROTEOFORMS,5,4000,1295.211,5
PROTEOFORMS,5,6000,1313.400,1
PROTEOFORMS,5,6000,1411.285,2
PROTEOFORMS,5,6000,1305.191,3
PROTEOFORMS,5,6000,1301.107,4
PROTEOFORMS,5,6000,1394.386,5
PROTEOFORMS,5,8000,1476.250,1
PROTEOFORMS,5,8000,1408.956,2
PROTEOFORMS,5,8000,1415.109,3
PROTEOFORMS,5,8000,1458.659,4
PROTEOFORMS,5,8000,1412.883,5
PROTEOFORMS,5,10000,1564.668,1
PROTEOFORMS,5,10000,1487.742,2
PROTEOFORMS,5,10000,1587.005,3
PROTEOFORMS,5,10000,1481.532,4
PROTEOFORMS,5,10000,1476.784,5
PROTEOFORMS,5,12000,1586.870,1
PROTEOFORMS,5,12000,1685.767,2
PROTEOFORMS,5,12000,1678.599,3
PROTEOFORMS,5,12000,1558.961,4
PROTEOFORMS,5,12000,1622.784,5
PROTEOFORMS,5,14000,1734.434,1
PROTEOFORMS,5,14000,1654.490,2
PROTEOFORMS,5,14000,1665.171,3
PROTEOFORMS,5,14000,1756.533,4
PROTEOFORMS,5,14000,1659.640,5
PROTEOFORMS,5,16000,1748.332,1
PROTEOFORMS,5,16000,1830.173,2
PROTEOFORMS,5,16000,1741.537,3
PROTEOFORMS,5,16000,1728.091,4
PROTEOFORMS,5,16000,1864.658,5
PROTEOFORMS,5,18000,1819.960,1
PROTEOFORMS,5,18000,1735.498,2
PROTEOFORMS,5,18000,1816.690,3
PROTEOFORMS,5,18000,1737.344,4
PROTEOFORMS,5,18000,1859.909,5
PROTEOFORMS,5,20000,1820.450,1
PROTEOFORMS,5,20000,1743.348,2
PROTEOFORMS,5,20000,1731.653,3
PROTEOFORMS,5,20000,1842.828,4
PROTEOFORMS,5,20000,1724.024,5
PROTEOFORMS,6,1,891.187,1
PROTEOFORMS,6,1,893.793,2
PROTEOFORMS,6,1,888.563,3
PROTEOFORMS,6,1,913.096,4
PROTEOFORMS,6,1,899.785,5
PROTEOFORMS,6,2000,1079.881,1
PROTEOFORMS,6,2000,1079.454,2
PROTEOFORMS,6,2000,1147.531,3
PROTEOFORMS,6,2000,1078.328,4
PROTEOFORMS,6,2000,1078.928,5
PROTEOFORMS,6,4000,1290.616,1
PROTEOFORMS,6,4000,1217.956,2
PROTEOFORMS,6,4000,1198.180,3
PROTEOFORMS,6,4000,1295.133,4
PROTEOFORMS,6,4000,1203.249,5
PROTEOFORMS,6,6000,1385.014,1
PROTEOFORMS,6,6000,1306.254,2
PROTEOFORMS,6,6000,1322.534,3
PROTEOFORMS,6,6000,1386.651,4
PROTEOFORMS,6,6000,1305.232,5
PROTEOFORMS,6,8000,1489.885,1
PROTEOFORMS,6,8000,1399.298,2
PROTEOFORMS,6,8000,1405.084,3
PROTEOFORMS,6,8000,1526.789,4
PROTEOFORMS,6,8000,1386.109,5
PROTEOFORMS,6,10000,1497.110,1
PROTEOFORMS,6,10000,1545.726,2
PROTEOFORMS,6,10000,1664.419,3
PROTEOFORMS,6,10000,1498.794,4
PROTEOFORMS,6,10000,1590.233,5
PROTEOFORMS,6,12000,1573.762,1
PROTEOFORMS,6,12000,1632.889,2
PROTEOFORMS,6,12000,1573.589,3
PROTEOFORMS,6,12000,1666.967,4
PROTEOFORMS,6,12000,1563.431,5
PROTEOFORMS,6,14000,1753.107,1
PROTEOFORMS,6,14000,1661.958,2
PROTEOFORMS,6,14000,1780.776,3
PROTEOFORMS,6,14000,1648.933,4
PROTEOFORMS,6,14000,1661.677,5
PROTEOFORMS,6,16000,1723.364,1
PROTEOFORMS,6,16000,1814.030,2
PROTEOFORMS,6,16000,1720.503,3
PROTEOFORMS,6,16000,1775.157,4
PROTEOFORMS,6,16000,1723.158,5
PROTEOFORMS,6,18000,1715.361,1
PROTEOFORMS,6,18000,1837.914,2
PROTEOFORMS,6,18000,1713.222,3
PROTEOFORMS,6,18000,1741.334,4
PROTEOFORMS,6,18000,1857.356,5
PROTEOFORMS,6,20000,1834.484,1
PROTEOFORMS,6,20000,1729.788,2
PROTEOFORMS,6,20000,1807.882,3
PROTEOFORMS,6,20000,1720.621,4
PROTEOFORMS,6,20000,1809.891,5
PROTEOFORMS,7,1,1004.742,1
PROTEOFORMS,7,1,900.032,2
PROTEOFORMS,7,1,893.337,3
PROTEOFORMS,7,1,1005.684,4
PROTEOFORMS,7,1,906.438,5
PROTEOFORMS,7,2000,1080.882,1
PROTEOFORMS,7,2000,1160.933,2
PROTEOFORMS,7,2000,1070.508,3
PROTEOFORMS,7,2000,1076.691,4
PROTEOFORMS,7,2000,1083.576,5
PROTEOFORMS,7,4000,1208.347,1
PROTEOFORMS,7,4000,1190.669,2
PROTEOFORMS,7,4000,1307.762,3
PROTEOFORMS,7,4000,1193.955,4
PROTEOFORMS,7,4000,1200.566,5
PROTEOFORMS,7,6000,1313.298,1
PROTEOFORMS,7,6000,1308.865,2
PROTEOFORMS,7,6000,1384.586,3
PROTEOFORMS,7,6000,1300.157,4
PROTEOFORMS,7,6000,1306.385,5
PROTEOFORMS,7,8000,1422.363,1
PROTEOFORMS,7,8000,1388.723,2
PROTEOFORMS,7,8000,1479.850,3
PROTEOFORMS,7,8000,1396.153,4
PROTEOFORMS,7,8000,1386.188,5
PROTEOFORMS,7,10000,1483.148,1
PROTEOFORMS,7,10000,1576.204,2
PROTEOFORMS,7,10000,1501.535,3
PROTEOFORMS,7,10000,1492.809,4
PROTEOFORMS,7,10000,1558.336,5
PROTEOFORMS,7,12000,1664.130,1
PROTEOFORMS,7,12000,1568.196,2
PROTEOFORMS,7,12000,1558.957,3
PROTEOFORMS,7,12000,1701.935,4
PROTEOFORMS,7,12000,1566.761,5
PROTEOFORMS,7,14000,1664.785,1
PROTEOFORMS,7,14000,1732.800,2
PROTEOFORMS,7,14000,1660.027,3
PROTEOFORMS,7,14000,1655.252,4
PROTEOFORMS,7,14000,1770.696,5
PROTEOFORMS,7,16000,1815.649,1
PROTEOFORMS,7,16000,1724.772,2
PROTEOFORMS,7,16000,1794.721,3
PROTEOFORMS,7,16000,1725.770,4
PROTEOFORMS,7,16000,1805.989,5
PROTEOFORMS,7,18000,1835.758,1
PROTEOFORMS,7,18000,1747.423,2
PROTEOFORMS,7,18000,1832.769,3
PROTEOFORMS,7,18000,1741.991,4
PROTEOFORMS,7,18000,1717.995,5
PROTEOFORMS,7,20000,1731.064,1
PROTEOFORMS,7,20000,1824.706,2
PROTEOFORMS,7,20000,1737.300,3
PROTEOFORMS,7,20000,1789.340,4
PROTEOFORMS,7,20000,1729.283,5
PROTEOFORMS,8,1,997.040,1
PROTEOFORMS,8,1,898.360,2
PROTEOFORMS,8,1,895.248,3
PROTEOFORMS,8,1,892.970,4
PROTEOFORMS,8,1,895.754,5
PROTEOFORMS,8,2000,1078.631,1
PROTEOFORMS,8,2000,1070.662,2
PROTEOFORMS,8,2000,1069.985,3
PROTEOFORMS,8,2000,1143.359,4
PROTEOFORMS,8,2000,1065.685,5
PROTEOFORMS,8,4000,1201.822,1
PROTEOFORMS,8,4000,1283.079,2
PROTEOFORMS,8,4000,1262.941,3
PROTEOFORMS,8,4000,1194.740,4
PROTEOFORMS,8,4000,1262.012,5
PROTEOFORMS,8,6000,1307.809,1
PROTEOFORMS,8,6000,1370.450,2
PROTEOFORMS,8,6000,1304.023,3
PROTEOFORMS,8,6000,1310.747,4
PROTEOFORMS,8,6000,1398.102,5
PROTEOFORMS,8,8000,1387.754,1
PROTEOFORMS,8,8000,1461.290,2
PROTEOFORMS,8,8000,1389.668,3
PROTEOFORMS,8,8000,1389.421,4
PROTEOFORMS,8,8000,1476.256,5
PROTEOFORMS,8,10000,1587.760,1
PROTEOFORMS,8,10000,1494.264,2
PROTEOFORMS,8,10000,1492.611,3
PROTEOFORMS,8,10000,1562.853,4
PROTEOFORMS,8,10000,1482.337,5
PROTEOFORMS,8,12000,1696.773,1
PROTEOFORMS,8,12000,1577.043,2
PROTEOFORMS,8,12000,1662.003,3
PROTEOFORMS,8,12000,1558.260,4
PROTEOFORMS,8,12000,1552.100,5
PROTEOFORMS,8,14000,1659.449,1
PROTEOFORMS,8,14000,1724.142,2
PROTEOFORMS,8,14000,1656.073,3
PROTEOFORMS,8,14000,1760.279,4
PROTEOFORMS,8,14000,1646.107,5
PROTEOFORMS,8,16000,1731.698,1
PROTEOFORMS,8,16000,1735.039,2
PROTEOFORMS,8,16000,1840.549,3
PROTEOFORMS,8,16000,1733.045,4
PROTEOFORMS,8,16000,1870.268,5
PROTEOFORMS,8,18000,1795.521,1
PROTEOFORMS,8,18000,1722.898,2
PROTEOFORMS,8,18000,1808.795,3
PROTEOFORMS,8,18000,1716.437,4
PROTEOFORMS,8,18000,1857.334,5
PROTEOFORMS,8,20000,1802.402,1
PROTEOFORMS,8,20000,1720.040,2
PROTEOFORMS,8,20000,1834.955,3
PROTEOFORMS,8,20000,1728.637,4
PROTEOFORMS,8,20000,1838.184,5
PROTEOFORMS,9,1,889.339,1
PROTEOFORMS,9,1,892.411,2
PROTEOFORMS,9,1,903.093,3
PROTEOFORMS,9,1,891.986,4
PROTEOFORMS,9,1,980.291,5
PROTEOFORMS,9,2000,1077.115,1
PROTEOFORMS,9,2000,1075.939,2
PROTEOFORMS,9,2000,1199.348,3
PROTEOFORMS,9,2000,1078.049,4
PROTEOFORMS,9,2000,1081.055,5
PROTEOFORMS,9,4000,1202.268,1
PROTEOFORMS,9,4000,1206.101,2
PROTEOFORMS,9,4000,1200.521,3
PROTEOFORMS,9,4000,1311.177,4
PROTEOFORMS,9,4000,1204.617,5
PROTEOFORMS,9,6000,1384.224,1
PROTEOFORMS,9,6000,1295.021,2
PROTEOFORMS,9,6000,1310.933,3
PROTEOFORMS,9,6000,1427.467,4
PROTEOFORMS,9,6000,1310.287,5
PROTEOFORMS,9,8000,1514.805,1
PROTEOFORMS,9,8000,1401.066,2
PROTEOFORMS,9,8000,1470.865,3
PROTEOFORMS,9,8000,1403.083,4
PROTEOFORMS,9,8000,1386.909,5
PROTEOFORMS,9,10000,1497.689,1
PROTEOFORMS,9,10000,1463.367,2
PROTEOFORMS,9,10000,1608.522,3
PROTEOFORMS,9,10000,1478.611,4
PROTEOFORMS,9,10000,1603.639,5
PROTEOFORMS,9,12000,1559.600,1
PROTEOFORMS,9,12000,1693.636,2
PROTEOFORMS,9,12000,1568.483,3
PROTEOFORMS,9,12000,1630.651,4
PROTEOFORMS,9,12000,1570.091,5
PROTEOFORMS,9,14000,1640.756,1
PROTEOFORMS,9,14000,1654.347,2
PROTEOFORMS,9,14000,1777.546,3
PROTEOFORMS,9,14000,1646.425,4
PROTEOFORMS,9,14000,1727.144,5
PROTEOFORMS,9,16000,1798.591,1
PROTEOFORMS,9,16000,1732.130,2
PROTEOFORMS,9,16000,1809.261,3
PROTEOFORMS,9,16000,1726.883,4
PROTEOFORMS,9,16000,1813.596,5
PROTEOFORMS,9,18000,1718.631,1
PROTEOFORMS,9,18000,1836.894,2
PROTEOFORMS,9,18000,1722.246,3
PROTEOFORMS,9,18000,2798.971,4
PROTEOFORMS,9,18000,1714.590,5
PROTEOFORMS,9,20000,1732.047,1
PROTEOFORMS,9,20000,1783.052,2
PROTEOFORMS,9,20000,1722.111,3
PROTEOFORMS,9,20000,1797.966,4
PROTEOFORMS,9,20000,1713.655,5
PROTEOFORMS,10,1,955.194,1
PROTEOFORMS,10,1,904.637,2
PROTEOFORMS,10,1,891.217,3
PROTEOFORMS,10,1,899.911,4
PROTEOFORMS,10,1,901.410,5
PROTEOFORMS,10,2000,1146.229,1
PROTEOFORMS,10,2000,1070.194,2
PROTEOFORMS,10,2000,1058.507,3
PROTEOFORMS,10,2000,1127.710,4
PROTEOFORMS,10,2000,1071.923,5
PROTEOFORMS,10,4000,1191.496,1
PROTEOFORMS,10,4000,1296.966,2
PROTEOFORMS,10,4000,1202.201,3
PROTEOFORMS,10,4000,1194.463,4
PROTEOFORMS,10,4000,1270.636,5
PROTEOFORMS,10,6000,1308.825,1
PROTEOFORMS,10,6000,1392.975,2
PROTEOFORMS,10,6000,1301.904,3
PROTEOFORMS,10,6000,1294.326,4
PROTEOFORMS,10,6000,1418.176,5
PROTEOFORMS,10,8000,1498.215,1
PROTEOFORMS,10,8000,1435.940,2
PROTEOFORMS,10,8000,1407.915,3
PROTEOFORMS,10,8000,1478.064,4
PROTEOFORMS,10,8000,1407.952,5
PROTEOFORMS,10,10000,1615.500,1
PROTEOFORMS,10,10000,1490.287,2
PROTEOFORMS,10,10000,1612.055,3
PROTEOFORMS,10,10000,1499.709,4
PROTEOFORMS,10,10000,1486.705,5
PROTEOFORMS,10,12000,1585.307,1
PROTEOFORMS,10,12000,1621.380,2
PROTEOFORMS,10,12000,1585.681,3
PROTEOFORMS,10,12000,1650.083,4
PROTEOFORMS,10,12000,1571.967,5
PROTEOFORMS,10,14000,1785.385,1
PROTEOFORMS,10,14000,1658.447,2
PROTEOFORMS,10,14000,1751.305,3
PROTEOFORMS,10,14000,1656.315,4
PROTEOFORMS,10,14000,1709.892,5
PROTEOFORMS,10,16000,1826.390,1
PROTEOFORMS,10,16000,1711.126,2
